,Season,Team Name,Conference,Adjusted Temo,Adjusted Offensive Efficiency,Adjusted Defensive Efficiency,Avg Possession Length (Offense),Avg Possession Length (Defense),eFGPct,TOPct,ORPct,OffFT,DefFT,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,DFP,AvgHeight,CenterHeight,PFHeight,SFHeight,SGHeight,PGHeight,EffectiveHeight,Experience,Bench,CenterOR,PFOR,SFOR,SGOR,PGOR,CenterDR,PFDR,SFDR,SGDR,PGDR,Net Rating
4,2019,Virginia,Atlantic Coast Conference (ACC),59.4,123.4,89.2,21.0,18.8,0.551799610894942,0.14706672830282,0.303664921465969,16.3964627855564,16.3696060037523,60.6202,59.4019,116.554,123.403,91.78,89.1871,34.2156,0.525341914722446,0.39483394833948304,0.744147157190636,0.129904097646033,0.456843940714908,0.28891509433962304,0.666030534351145,0.082864038616251,3.82664022505467,77.2,1.27,1.09,1.29,0.26,-1.99,1.18,1.6,22.86,37.86,30.03,14.67,8.82,8.61,23.45,26.61,18.51,17.84,13.59,34.2
6,2021,Baylor,Big 12 Conference,67.4,125.0,91.1,17.0,17.6,0.565482502651113,0.165283317164313,0.372930866601753,14.2340168878166,18.1771894093686,69.2981,67.4416,119.106,124.994,94.4826,91.1275,33.867,0.5318416523235799,0.41298342541436495,0.708,0.102873030583874,0.48748841519925895,0.32859680284191806,0.694552529182879,0.105851979345955,3.82664022505467,76.66,0.09,-1.21,-1.2,-0.09,1.14,-0.56,2.01,28.57,33.47,39.18,15.0,7.14,5.21,30.09,27.69,14.23,16.34,11.65,33.900000000000006
7,2015,Wisconsin,Big Ten Conference (Big 10),58.7,129.0,95.2,21.8,18.3,0.5475180000000001,0.12366400000000001,0.32130899999999996,20.1379,14.3103,59.4998,58.675,121.133,128.952,97.5034,95.2324,33.7197,0.547925,0.364557,0.763399,0.08172499999999999,0.446589,0.375465,0.710021,0.063396,3.82664022505467,79.17,2.62,2.42,3.08,1.3,3.12,5.05,2.08,21.24,21.39,28.34,29.46,9.31,11.5,33.03,20.78,22.11,11.68,12.4,33.8
8,2018,Villanova,Big East Conference,68.7,127.8,94.0,17.9,16.6,0.595081967213115,0.150455126758444,0.29569892473118303,16.1420733468091,17.0644816530103,70.0051,68.7242,122.728,127.756,99.3109,94.0001,33.7563,0.589703588143526,0.400690846286701,0.778551532033426,0.10499027867789999,0.489954633830201,0.317016317016317,0.747269890795632,0.0819032761310452,4.04958727136242,77.33,-1.05,0.19,1.34,0.66,1.51,-0.43,1.33,25.88,38.82,27.17,19.54,9.99,4.45,29.62,19.16,19.99,17.28,13.94,33.8
9,2011,Ohio State,Big Ten Conference (Big 10),63.8,125.0,91.5,17.1,20.1,0.563137,0.157759,0.35653599999999996,18.7456,13.587,64.1577,63.7715,119.914,125.017,93.6825,91.5483,33.4687,0.52852,0.42284900000000003,0.7011799999999999,0.091261,0.468677,0.339678,0.737101,0.085921,4.04958727136242,77.66,0.2,-0.17,1.27,3.12,2.78,0.03,1.6,18.2,41.65,18.74,15.64,14.62,9.35,35.97,17.52,15.71,16.02,14.77,33.5
10,2010,Duke,Atlantic Coast Conference (ACC),64.7,121.0,87.7,18.2,17.7,0.50527,0.16416899999999998,0.403084,22.15,21.1152,66.7159,64.6642,115.06,121.003,91.5607,87.7166,33.2863,0.469811,0.38491,0.758621,0.09842000000000001,0.44046199999999996,0.282648,0.686667,0.09811299999999999,4.04958727136242,78.99,2.66,2.22,2.27,2.1,2.43,4.88,2.03,23.41,41.1,23.77,21.55,6.17,7.41,33.66,23.46,19.76,13.36,9.76,33.3
11,2013,Louisville,Atlantic Coast Conference (ACC),65.8,117.7,84.8,16.4,19.4,0.505432,0.18303899999999998,0.38228900000000005,21.8939,20.4168,66.5244,65.8158,110.494,117.68,86.9752,84.7632,32.9166,0.5080749999999999,0.332851,0.7086960000000001,0.120603,0.43359699999999995,0.317529,0.657534,0.081366,4.04958727136242,76.69,1.08,-0.14,0.95,-1.32,0.34,0.94,1.69,31.31,39.58,27.46,17.94,7.82,7.2,30.76,21.08,21.47,13.96,12.73,32.900000000000006
12,2019,Gonzaga,West Coast Conference (WCC),70.2,124.5,91.6,14.7,19.0,0.589772219740956,0.149182383983719,0.315338474721508,18.5630588960839,16.9583333333333,71.3801,70.1959,122.561,124.454,90.7724,91.5991,32.8547,0.614216701173223,0.36329113924050604,0.7610619469026549,0.138189244383935,0.43430905377808005,0.303684879288437,0.696917808219178,0.057971014492753596,11.555394803656,78.21,0.12,1.14,1.53,1.71,2.47,0.63,1.91,23.41,39.36,26.2,17.66,10.56,6.14,27.33,25.09,20.49,15.96,11.08,32.900000000000006
13,2005,North Carolina,Atlantic Coast Conference (ACC),73.1,122.5,89.7,14.7,19.0,0.560398,0.209913,0.397024,22.229,18.8462,75.9098,73.0627,116.124,122.468,93.1951,89.7003,32.7677,0.541004,0.403202,0.7254510000000001,0.098611,0.43680599999999997,0.340528,0.7111759999999999,0.10998100000000001,11.555394803656,78.21,0.12,1.14,1.53,1.71,2.47,0.63,1.91,23.41,39.36,26.2,17.66,10.56,6.14,27.33,25.09,20.49,15.96,11.08,32.8
14,2005,Illinois,Big Ten Conference (Big 10),64.1,122.3,89.6,14.7,19.0,0.559787,0.165842,0.346693,15.7895,17.2544,65.2545,64.0807,117.531,122.308,93.3893,89.6267,32.6813,0.541636,0.39224600000000004,0.728111,0.085239,0.44074800000000003,0.357911,0.6452119999999999,0.071687,11.555394803656,78.21,0.12,1.14,1.53,1.71,2.47,0.63,1.91,23.41,39.36,26.2,17.66,10.56,6.14,27.33,25.09,20.49,15.96,11.08,32.7
15,2012,Kentucky,Southeastern Conference (SEC),65.4,122.2,89.6,17.8,18.2,0.537589,0.16982299999999997,0.374614,21.9063,17.5815,67.04,65.3785,115.908,122.182,90.7504,89.5938,32.5881,0.5269210000000001,0.378151,0.7228140000000001,0.202367,0.39645,0.317852,0.6938110000000001,0.08045999999999999,11.555394803656,78.82,1.37,2.45,3.07,2.13,2.52,3.82,0.77,21.58,34.04,27.16,19.79,14.33,4.68,34.69,21.46,16.61,16.72,10.52,32.60000000000001
16,2015,Duke,Atlantic Coast Conference (ACC),65.8,124.5,92.0,18.1,18.1,0.56618,0.162675,0.357717,19.7347,15.1479,65.933,65.765,119.653,124.454,96.6318,91.9701,32.4841,0.559287,0.386612,0.6987399999999999,0.090413,0.462985,0.314376,0.691606,0.08293400000000001,11.555394803656,77.55,2.17,0.85,0.59,-0.13,0.95,3.02,1.06,25.45,44.73,30.03,13.39,6.44,5.41,26.36,28.28,17.03,13.69,14.65,32.5
17,2015,Arizona,Pac-12 Conference,65.8,119.9,87.5,16.7,19.1,0.534574,0.165174,0.345088,24.0467,22.3986,66.5593,65.7987,114.438,119.906,89.4799,87.5473,32.3584,0.532637,0.360075,0.718686,0.098054,0.42739499999999997,0.334959,0.6978019999999999,0.063316,11.555394803656,77.87,2.5,0.87,1.67,1.26,-0.29,3.37,1.48,29.41,26.97,28.07,28.83,7.74,8.38,23.16,22.19,25.62,11.82,17.2,32.400000000000006
19,2017,Gonzaga,West Coast Conference (WCC),70.1,118.4,86.3,15.9,18.1,0.566418237615081,0.162242422047586,0.3,19.8013656114215,17.7231025854879,70.8026,70.0977,116.658,118.353,86.8245,86.3037,32.0495,0.56331592689295,0.38184245660881205,0.71685393258427,0.112338858195212,0.40024554941682,0.28961038961039004,0.6578947368421051,0.0783289817232376,10.2928574584124,78.51,3.65,2.71,-0.69,0.57,2.46,3.18,1.83,31.94,37.76,36.36,10.58,7.12,8.11,29.03,27.18,11.99,10.96,20.78,32.10000000000001
20,2016,Villanova,Big East Conference,66.0,122.8,90.8,18.4,17.1,0.560525,0.163235,0.2823813,19.211,17.5383,67.177,66.0317,116.158,122.761,94.4947,90.7523,32.0092,0.573758,0.361835,0.781984,0.09666000000000001,0.441365,0.33928600000000003,0.661721,0.067547,10.2928574584124,77.34,0.6,-0.35,0.39,0.23,1.95,0.25,1.71,31.49,39.92,15.6,26.81,8.93,8.75,34.4,18.9,23.32,13.22,10.16,32.0
21,2010,Kansas,Big 12 Conference,67.2,120.4,88.5,16.1,18.3,0.551397,0.187521,0.377297,20.7354,19.9394,69.9199,67.2407,115.932,120.391,91.8443,88.5445,31.846,0.526999,0.404321,0.699196,0.15989,0.40110300000000004,0.331404,0.6860120000000001,0.09090899999999999,10.2928574584124,77.2,1.68,1.12,-0.95,1.1,-0.23,2.8,1.44,30.74,39.58,36.74,12.23,7.12,4.33,37.04,24.58,16.0,12.69,9.69,31.90000000000001
22,2008,Memphis,American Athletic Conference (AAC),68.1,118.0,86.5,16.1,18.3,0.527517,0.16525700000000001,0.382741,19.0238,19.9031,69.9407,68.0739,113.801,118.028,88.1187,86.5132,31.5145,0.529597,0.34913299999999997,0.613522,0.149877,0.42690399999999995,0.301829,0.68,0.082494,10.2928574584124,77.87,0.95,1.32,2.12,2.69,0.78,2.27,1.61,31.44,35.98,28.87,11.51,14.59,9.06,28.03,25.95,15.72,18.45,11.85,31.5
23,2007,North Carolina,Atlantic Coast Conference (ACC),72.4,121.0,89.6,16.1,18.3,0.543679,0.184609,0.397343,20.5341,16.4877,73.6106,72.4204,115.827,120.991,92.8615,89.622,31.3693,0.546067,0.35773699999999997,0.711702,0.110045,0.452975,0.337317,0.6656350000000001,0.08595499999999999,10.2928574584124,77.44,0.48,2.1,1.08,1.82,-0.53,2.58,0.87,35.69,30.82,27.27,23.67,11.25,6.99,25.7,25.69,21.91,15.11,11.6,31.40000000000001
24,2013,Florida,Southeastern Conference (SEC),61.9,117.2,86.0,18.1,19.8,0.552514,0.177846,0.341717,15.9727,18.34,62.9152,61.88,113.705,117.221,86.3258,86.0408,31.18,0.542763,0.37831000000000004,0.676282,0.094192,0.417582,0.309791,0.6507940000000001,0.078947,10.2928574584124,77.12,0.9,0.43,-0.67,0.01,2.34,1.33,2.27,25.33,30.68,38.87,14.68,8.58,7.19,25.74,28.31,20.28,12.37,13.3,31.200000000000003
25,2024,Houston,Big 12 Conference,63.5,118.9,87.7,18.9,18.3,0.503358710255262,0.137787775510311,0.368148148148148,17.3529411764706,23.2176360225141,64.0595,63.4888,113.5,118.896,88.9587,87.7232,31.173,0.49220963172804505,0.348355663824604,0.687045123726346,0.159641255605381,0.43139013452914804,0.30120481927710796,0.674386920980926,0.0722379603399433,10.2928574584124,75.86,-1.88,-1.04,-1.76,-1.82,0.11,-1.46,2.27251,29.75,36.4,26.62,15.77,13.94,7.26,25.68,23.13,19.26,21.11,10.82,31.200000000000003
26,2009,North Carolina,Atlantic Coast Conference (ACC),72.9,123.2,92.1,18.9,18.3,0.5283950000000001,0.16485399999999997,0.38884799999999997,22.1346,15.8724,75.8143,72.9445,117.216,123.248,95.2481,92.1093,31.139,0.510169,0.384848,0.755694,0.116883,0.44650599999999996,0.33628300000000005,0.692308,0.09378500000000001,10.2928574584124,77.22,0.96,0.88,0.34,1.12,0.2,1.84,2.05,27.39,33.96,25.09,21.05,13.56,6.35,31.34,23.64,17.05,15.06,12.91,31.10000000000001
27,2022,Gonzaga,West Coast Conference (WCC),72.5,120.7,89.7,14.6,17.8,0.586826347305389,0.156294672638902,0.291234684260132,15.6989247311828,15.5733836715432,73.7789,72.489,118.061,120.672,89.7889,89.7223,30.95,0.604166666666667,0.37005649717514105,0.7133550488599351,0.134393063583815,0.417630057803468,0.305354558610709,0.6991525423728809,0.0709876543209877,10.2928574584124,78.74,2.25,2.02,1.33,1.5,1.83,2.14,1.57,25.72,32.81,34.66,22.42,6.38,3.72,35.53,23.43,18.07,12.0,10.97,31.0
28,2019,Michigan State,Big Ten Conference (Big 10),66.9,121.0,90.2,17.2,18.4,0.551793721973094,0.18501057806423798,0.338969404186795,18.6446280991736,17.5217048145225,67.9002,66.9479,113.317,120.981,95.0142,90.1733,30.8072,0.5425685425685429,0.37796208530805697,0.753004005340454,0.137307434695244,0.418620227729404,0.31638418079096,0.678899082568807,0.0844155844155844,2.23574961055379,77.55,-0.55,0.37,1.32,2.11,0.39,-0.09,1.79,29.62,38.14,29.97,18.25,9.64,3.95,28.66,29.11,18.88,12.11,11.2,30.8
29,2007,Florida,Southeastern Conference (SEC),65.8,122.8,92.0,17.2,18.4,0.595929,0.20731200000000002,0.376196,20.2318,16.853,67.1861,65.814,118.401,122.773,93.0914,91.9647,30.8082,0.587234,0.408528,0.6923900000000001,0.122707,0.46299799999999997,0.285319,0.660407,0.069504,2.23574961055379,77.87,1.98,3.04,-0.39,-1.84,0.47,5.01,1.97,27.58,40.89,32.1,20.8,3.53,2.69,37.24,28.41,17.77,6.56,10.02,30.8
30,2019,Duke,Atlantic Coast Conference (ACC),72.1,120.0,89.3,15.5,17.5,0.535980148883375,0.17514737682706902,0.35601719197707704,17.5310213172129,15.6444099378882,73.0558,72.0893,113.071,119.961,92.9583,89.3418,30.619,0.5801980198019799,0.307862679955703,0.686176836861768,0.163590070019096,0.45003182686187104,0.299763033175355,0.696027633851468,0.0798679867986799,5.93217165388581,78.66,1.17,0.77,2.2,3.58,1.47,0.97,0.65,28.12,32.17,13.11,32.66,13.36,8.68,20.84,19.49,26.08,21.52,12.05,30.700000000000003
31,2015,Villanova,Big East Conference,64.2,122.7,92.0,17.8,19.0,0.553333,0.16254000000000002,0.325153,21.6412,18.5135,64.987,64.1662,117.151,122.65,93.1631,91.9985,30.6513,0.530099,0.389486,0.7312879999999999,0.10961,0.453453,0.30538,0.680067,0.086253,5.93217165388581,77.38,0.5,-0.37,0.84,0.63,2.0,0.13,1.89,31.54,41.98,17.51,19.4,9.45,11.66,35.94,18.87,17.44,12.2,15.55,30.700000000000003
32,2024,Purdue,Big Ten Conference (Big 10),67.0,125.2,94.6,18.0,17.2,0.558098591549296,0.164428406681299,0.376582278481013,21.0214886328247,14.3441099962839,68.2792,66.9833,119.292,125.225,100.276,94.6075,30.6175,0.533018867924528,0.403553299492386,0.719616204690832,0.092749836708034,0.477465708687133,0.314669652855543,0.722846441947566,0.0646900269541779,5.93217165388581,78.08,5.45,0.89,0.13,-0.96,-0.75,3.17,2.44299,27.34,50.72,22.48,13.8,5.01,7.96,34.17,17.73,15.61,11.3,21.16,30.60000000000001
33,2014,Louisville,Atlantic Coast Conference (ACC),67.2,118.9,88.5,16.2,18.2,0.535394,0.153169,0.371492,20.2802,22.9204,68.9929,67.2139,117.365,118.934,88.5935,88.5284,30.4054,0.52657,0.367816,0.6608700000000001,0.12455,0.443485,0.286195,0.6806829999999999,0.071084,5.93217165388581,76.36,0.39,0.68,0.71,-1.94,-1.48,1.08,1.92,33.91,38.93,29.38,12.59,10.35,8.75,22.67,26.9,20.03,18.06,12.35,30.40000000000001
34,2020,Kansas,Big 12 Conference,67.3,115.8,85.5,17.0,18.2,0.536708111308467,0.187454761817133,0.326197757390418,18.2965299684543,15.1181968114349,67.638,67.3427,108.609,115.772,89.3379,85.5375,30.234,0.549122807017544,0.34061930783242306,0.671074380165289,0.13706563706563699,0.423745173745174,0.30452674897119303,0.672371638141809,0.09736842105263159,5.93217165388581,78.16,2.4,0.16,0.21,2.06,1.85,1.28,1.56,23.65,50.12,22.48,6.58,12.86,7.86,34.66,20.41,15.19,14.99,14.66,30.3
35,2008,North Carolina,Atlantic Coast Conference (ACC),72.5,122.1,91.9,17.0,18.2,0.529641,0.187287,0.424359,21.3665,15.1344,75.4404,72.5182,116.241,122.13,95.2986,91.9144,30.2155,0.521169,0.37241399999999997,0.756923,0.105006,0.478022,0.326291,0.667707,0.098286,5.93217165388581,77.31,0.54,0.38,1.12,2.17,1.41,0.91,1.58,30.38,34.98,27.71,21.39,11.57,4.34,29.52,22.82,17.64,16.79,13.23,30.19999999999999
37,2014,Arizona,Pac-12 Conference,62.8,116.5,86.4,17.6,19.9,0.517193,0.156909,0.364135,20.6934,22.4719,64.1264,62.8015,112.455,116.463,89.9936,86.3526,30.1105,0.507042,0.36363599999999996,0.658621,0.115333,0.402,0.319778,0.716332,0.075544,5.93217165388581,77.82,2.1,1.61,0.63,0.28,1.08,3.7,1.07,24.51,30.71,30.99,22.69,8.9,6.71,25.53,25.39,18.77,14.74,15.57,30.099999999999994
38,2015,Virginia,Atlantic Coast Conference (ACC),58.0,115.6,85.5,21.1,19.5,0.505688,0.15739,0.342557,20.054,17.9326,58.5958,58.0147,110.619,115.593,86.8,85.532,30.0607,0.49725499999999995,0.351967,0.726384,0.132776,0.401114,0.307568,0.646091,0.073725,5.93217165388581,78.28,0.71,1.27,1.47,2.3,2.32,1.99,1.65,33.58,40.86,34.94,15.07,5.81,3.31,25.52,21.6,22.24,17.26,13.37,30.099999999999994
39,2019,Texas Tech,Big 12 Conference,66.6,114.1,84.1,18.3,17.6,0.534834123222749,0.17752484910873398,0.27495769881556703,18.372513562387,22.8217602830606,67.3184,66.5872,107.848,114.136,87.7224,84.103,30.0327,0.527757216876388,0.364953886693017,0.7319884726224779,0.153592072667217,0.419488026424443,0.297794117647059,0.694481830417227,0.06957809030347889,8.82599685342636,77.09,0.31,-0.67,0.02,0.07,1.65,-0.18,1.92,24.92,48.85,27.84,16.49,5.05,1.71,27.2,26.29,18.61,16.52,11.34,30.0
40,2012,Ohio State,Big Ten Conference (Big 10),66.9,118.1,88.1,17.3,18.5,0.520946,0.175483,0.358549,20.5973,17.9597,67.3381,66.8896,110.772,118.126,89.2994,88.0533,30.0726,0.528651,0.333333,0.70922,0.093214,0.45190199999999997,0.325,0.699499,0.072089,8.82599685342636,77.65,0.5,0.94,2.07,1.31,1.53,1.43,1.27,23.46,38.59,25.29,14.83,15.42,5.87,31.55,15.36,18.62,20.3,14.17,30.0
41,2017,Villanova,Big East Conference,64.1,122.4,92.5,18.8,17.9,0.575205338809035,0.170380495247783,0.302103250478011,19.3594818279957,13.8741134751773,65.5396,64.0537,117.674,122.419,95.9647,92.5361,29.8834,0.5918552036199101,0.36892052194543296,0.790014684287812,0.0900082576383154,0.491329479768786,0.311028500619579,0.703370786516854,0.0660633484162896,-4.40554759586605,77.64,-0.9,0.06,0.96,2.18,2.04,-0.42,1.75,24.68,38.29,18.93,10.77,21.46,10.51,21.93,19.85,20.25,23.48,14.45,29.90000000000001
42,2008,UCLA,Pac-12 Conference,64.1,118.0,88.1,18.8,17.9,0.521729,0.186199,0.39342900000000003,20.8244,15.8477,65.0696,64.1033,112.725,118.019,91.2879,88.0789,29.9396,0.522193,0.34700899999999996,0.736375,0.10856400000000001,0.45381,0.329181,0.684512,0.067885,-4.40554759586605,77.56,0.86,1.47,1.12,1.31,0.73,2.33,1.51,21.67,38.72,26.46,15.23,11.88,7.71,36.54,20.73,18.73,13.06,10.93,29.90000000000001
43,2023,UConn,Big East Conference,66.6,120.8,90.9,18.2,17.0,0.539434204886412,0.188662437702482,0.38438210765731595,17.8524804177546,23.7904838064774,68.3625,66.6199,114.768,120.799,94.0146,90.9361,29.8627,0.536029411764706,0.362795477903392,0.760778859527121,0.127345844504021,0.44369973190348505,0.297090352220521,0.7345679012345679,0.07720588235294121,-4.40554759586605,78.31,1.41,0.56,0.38,1.64,2.14,0.99,1.74,28.99,42.48,19.86,16.23,12.81,8.55,34.24,18.35,19.04,16.78,11.53,29.89999999999999
44,2016,North Carolina,Atlantic Coast Conference (ACC),70.5,124.4,94.6,15.5,18.6,0.525966,0.153771,0.4065855,18.6349,18.0422,70.0716,70.54,118.267,124.433,100.39,94.611,29.8225,0.538913,0.327007,0.746973,0.11530900000000001,0.446254,0.36235300000000004,0.696552,0.06503199999999999,-4.40554759586605,77.77,1.21,2.22,2.33,-0.64,-0.15,3.42,1.85,33.87,34.59,31.42,21.07,6.02,6.9,34.79,25.04,15.6,11.27,13.3,29.80000000000001
45,2021,Michigan,Big Ten Conference (Big 10),66.6,117.6,87.9,17.4,18.1,0.5469336670838549,0.16567829482847,0.296296296296296,17.5694771549694,17.2338090010977,67.5747,66.6444,111.591,117.596,95.842,87.9246,29.6713,0.534531693472091,0.380776340110906,0.769072164948454,0.101123595505618,0.42610198789974096,0.321626617375231,0.760290556900726,0.0737937559129612,-4.40554759586605,77.89,2.83,1.88,1.94,-0.44,-1.32,2.36,2.12,25.0,42.46,18.69,19.94,12.01,6.84,27.1,23.71,23.52,14.4,11.21,29.69999999999999
46,2018,Virginia,Atlantic Coast Conference (ACC),59.4,115.2,85.6,20.9,18.8,0.5268438177874191,0.140349179078293,0.270114942528736,14.8926850635129,17.8104575163399,60.5782,59.393,110.417,115.177,88.9492,85.6461,29.5308,0.501251042535446,0.382945736434108,0.753880266075388,0.12289395441030701,0.42814667988106997,0.309798270893372,0.731543624161074,0.0725604670558799,4.09104604806554,77.51,0.31,0.18,0.49,1.45,1.11,0.24,1.78,28.98,38.33,39.01,11.13,6.45,5.02,23.52,24.86,18.15,19.42,13.99,29.60000000000001
47,2016,Kansas,Big 12 Conference,69.0,120.0,90.4,16.2,18.1,0.557404,0.17844300000000002,0.3217535,19.791,23.0184,69.2854,68.9936,114.165,120.033,96.0906,90.3618,29.6713,0.526829,0.413448,0.713244,0.105007,0.433936,0.324675,0.72327,0.086411,4.09104604806554,77.25,0.49,1.16,1.5,0.12,-0.88,1.64,1.86,28.81,47.48,24.67,13.26,6.65,7.94,32.34,19.89,17.82,13.87,16.08,29.599999999999994
48,2016,Virginia,Atlantic Coast Conference (ACC),61.3,120.6,91.0,20.0,18.7,0.547862,0.151172,0.2990741,18.0503,19.4869,61.495,61.3316,115.212,120.637,97.3401,90.9923,29.6448,0.525942,0.402154,0.7523810000000001,0.10153600000000002,0.462457,0.34712000000000004,0.7017829999999999,0.058990999999999995,4.09104604806554,77.9,0.88,0.55,0.22,1.92,2.05,1.44,1.98,31.84,42.55,36.34,7.58,7.12,6.41,26.11,22.8,19.71,17.81,13.57,29.599999999999994
49,2013,Indiana,Big Ten Conference (Big 10),66.0,120.8,91.5,15.7,19.7,0.547692,0.192283,0.38968,23.7372,17.7996,67.1573,66.0288,116.063,120.812,92.2934,91.5051,29.3073,0.52024,0.403454,0.743363,0.09252700000000001,0.432028,0.30409400000000003,0.706927,0.112444,4.09104604806554,77.48,1.95,1.15,0.95,-0.33,0.34,3.1,1.69,25.49,32.4,21.49,27.65,14.48,3.98,29.1,24.32,19.71,13.82,13.06,29.3
51,2007,Ohio State,Big Ten Conference (Big 10),64.9,121.0,91.7,15.7,19.7,0.537597,0.172208,0.347356,19.2771,13.6947,65.1266,64.8543,114.16,120.981,94.9087,91.6524,29.3288,0.535354,0.361006,0.7026349999999999,0.155,0.445,0.336134,0.6853,0.069264,4.09104604806554,77.37,2.21,0.82,0.48,0.15,1.47,3.03,1.33,32.11,48.88,22.23,14.08,7.09,7.73,30.83,18.49,24.02,12.65,14.01,29.3
52,2009,UConn,Big East Conference,67.1,116.0,86.8,15.7,19.7,0.5130830000000001,0.18100100000000002,0.399217,23.4835,13.8348,68.4671,67.1355,111.803,116.015,91.2862,86.7683,29.2468,0.513597,0.34090899999999996,0.678279,0.170732,0.409146,0.304348,0.69869,0.07849199999999999,4.09104604806554,78.25,4.28,1.44,-0.55,0.12,1.68,5.72,2.2,25.51,35.13,28.87,20.25,6.88,8.88,30.59,24.96,20.36,9.61,14.48,29.200000000000003
53,2021,Illinois,Big Ten Conference (Big 10),70.5,118.0,88.9,16.8,17.1,0.555525013743815,0.181363247073838,0.3220675944334,19.0628754505406,18.1860902255639,71.2356,70.4525,111.507,117.971,95.508,88.9091,29.0623,0.554160125588697,0.37247706422018295,0.689855072463768,0.0689381933438986,0.45087163232963495,0.328968903436989,0.687388987566607,0.0934065934065934,4.09104604806554,77.0,2.08,-0.77,-1.18,-0.46,0.77,0.66,1.64,28.15,49.42,24.28,16.22,3.96,6.06,25.73,20.37,23.21,12.87,17.78,29.099999999999994
56,2009,Pittsburgh,Atlantic Coast Conference (ACC),65.2,121.2,92.3,16.8,17.1,0.529426,0.17986999999999997,0.420158,17.401,18.5841,67.0093,65.2106,115.772,121.223,96.7707,92.2678,28.9556,0.528543,0.354369,0.675287,0.10084,0.450726,0.328849,0.702341,0.07589,4.09104604806554,76.37,-0.72,-0.07,0.23,0.82,-1.32,-0.79,1.94,29.24,34.92,36.67,16.48,6.14,5.79,23.28,29.45,21.21,16.63,9.44,28.90000000000001
57,2018,Duke,Atlantic Coast Conference (ACC),69.7,122.4,93.6,16.3,17.8,0.559222027972028,0.175018904895298,0.38780297107114897,18.0070490227491,14.8680124223602,70.5652,69.67,118.735,122.442,97.7427,93.5841,28.8577,0.560054907343857,0.371841155234657,0.7104930467762329,0.123911587407904,0.454119223040857,0.32032146957520097,0.728136882129278,0.0665751544269046,-1.46628155521382,79.09,1.95,3.19,1.33,2.37,2.64,2.57,0.67,22.28,38.13,38.47,11.63,5.78,5.93,30.55,32.5,16.31,12.62,7.97,28.80000000000001
58,2021,Houston,Big 12 Conference,64.4,118.3,89.6,19.3,17.3,0.503727369542066,0.161933325927846,0.39821428571428596,18.5185185185185,23.5002751788663,65.3395,64.3684,114.665,118.328,90.0351,89.5795,28.7483,0.489871086556169,0.348484848484849,0.7325383304940379,0.14604462474645,0.43407707910750504,0.298657718120805,0.655913978494624,0.072744014732965,-1.46628155521382,77.11,-1.11,-0.09,0.13,1.7,0.36,-0.6,1.88,29.54,29.92,38.6,12.83,14.48,4.08,17.51,28.51,21.71,20.46,11.74,28.700000000000003
61,2009,Memphis,American Athletic Conference (AAC),65.9,112.8,84.2,19.3,17.3,0.500919,0.18082,0.376668,21.5545,22.7022,68.244,65.9185,109.764,112.839,85.4973,84.1664,28.6728,0.506355,0.325991,0.690092,0.151682,0.400137,0.299652,0.6861109999999999,0.068896,-1.46628155521382,78.75,1.0,1.93,2.01,3.12,4.65,2.93,1.84,26.48,38.2,28.61,13.0,11.56,8.64,28.44,24.76,20.5,16.84,9.46,28.599999999999994
62,2014,Florida,Southeastern Conference (SEC),61.3,116.5,88.0,17.9,20.2,0.521644,0.17531,0.354331,21.3421,19.2632,62.7047,61.3249,111.018,116.533,91.8243,87.9654,28.5673,0.513011,0.35865,0.6689660000000001,0.086357,0.434688,0.330144,0.693291,0.088476,-1.46628155521382,77.51,-0.27,1.04,1.26,0.84,1.25,0.77,2.02,29.63,36.74,30.73,22.85,6.24,3.45,25.68,27.56,17.99,16.05,12.71,28.5
63,2007,Georgetown,Big East Conference,59.4,122.0,93.5,17.9,20.2,0.569825,0.219677,0.402003,18.5519,20.5499,59.6994,59.3817,115.729,122.004,96.8651,93.5272,28.4768,0.577666,0.370079,0.709581,0.156716,0.432007,0.303155,0.710145,0.071369,-1.46628155521382,78.73,4.09,2.94,2.76,1.15,1.79,7.03,1.34,24.01,35.4,22.41,22.22,10.82,9.15,25.49,24.1,17.67,19.42,13.33,28.5
64,2011,Duke,Atlantic Coast Conference (ACC),68.6,119.7,91.3,16.4,17.6,0.537398,0.17284500000000003,0.34846699999999997,20.7818,17.7945,70.4118,68.5837,114.812,119.719,91.9475,91.3029,28.4159,0.52451,0.374036,0.753027,0.097064,0.431396,0.324125,0.650382,0.073529,-1.46628155521382,77.78,1.54,2.49,0.66,0.12,1.47,4.03,1.67,29.51,34.38,31.34,17.07,9.84,7.37,29.96,26.07,17.4,14.95,11.63,28.40000000000001
65,2011,Kansas,Big 12 Conference,68.4,118.9,90.6,15.6,18.6,0.569767,0.19111899999999998,0.36876,18.9689,20.7079,69.9867,68.4386,115.661,118.933,92.2984,90.5573,28.3753,0.568442,0.38169,0.678654,0.106844,0.44483199999999995,0.297619,0.730273,0.069454,-1.46628155521382,77.09,0.85,0.61,-1.04,1.12,2.47,1.46,2.01,32.02,45.06,31.53,10.97,6.53,5.91,37.62,25.96,12.71,10.95,12.75,28.30000000000001
